"机构名称(中文)"	"机构ID"	"apply_numb"	"notice_date"	"name"
"京东方科技集团股份有限公司"	"01002725"	"CN201711208570.X"	"2018.02.16"	"异方性导电胶膜连接电阻的测量装置、方法及集成电路"
"金卡智能集团股份有限公司"	"T000058629"	"CN201711013632.1"	"2018.02.16"	"一种物联网仪表贴片SIM卡性能检测的装置及其方法"
"珠海格力电器股份有限公司"	"01000651"	"CN201730427346.4"	"2018.02.16"	"消毒柜"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710854420.X"	"2018.02.16"	"基于复合物联网的燃气表故障提示方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710856593.5"	"2018.02.16"	"基于复合物联网的水表故障推送方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710856733.9"	"2018.02.16"	"基于复合物联网的电表故障推送方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710850562.9"	"2018.02.23"	"基于复合物联网的电费透支方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710856170.3"	"2018.02.23"	"基于复合物联网的电费计价方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710856661.8"	"2018.02.23"	"基于复合物联网的电费收取方法及物联网系统"
"环旭电子股份有限公司"	"T000056421"	"CN201710919439.8"	"2018.02.23"	"一种上下料系统和上下料方法"
"上海贝岭股份有限公司"	"02600171"	"CN201710953050.5"	"2018.02.23"	"集成电路的塑料封装的方法及集成电路"
"航天晨光股份有限公司"	"03130009"	"CN201711112895.8"	"2018.02.23"	"一种波纹补偿器变形智能监测装置"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201711002627.0"	"2018.02.23"	"一种无醇泡沫手消毒液"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201710833361.8"	"2018.02.23"	"无线中继设备的WPS连接方法、装置、设备及存储介质"
"深圳万讯自控股份有限公司"	"T000028059"	"CN201730409157.4"	"2018.02.23"	"基于物联网的智能过程仪表壳体"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710856788.X"	"2018.02.23"	"基于复合物联网的燃气费收取方法及物联网系统"
"宁波戴维医疗器械股份有限公司"	"T000056517"	"CN201730361343.5"	"2018.02.27"	"蓝光治疗仪的操作界面"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710856664.1"	"2018.02.27"	"基于复合物联网的燃气计价方法及物联网系统"
"湖南海源医疗科技股份有限公司"	"T004841909"	"CN201710915391.3"	"2018.02.27"	"一种采用免疫竞争比浊法测定尿微量白蛋白的试剂盒"
"环旭电子股份有限公司"	"T000056421"	"CN201730374060.4"	"2018.03.02"	"硬盘储存装置"
"安徽安凯汽车股份有限公司"	"01000868"	"CN201711059618.5"	"2018.03.02"	"一种汽车远程监控防盗系统及防盗方法"
"环旭电子股份有限公司"	"T000056421"	"CN201710954495.5"	"2018.03.02"	"具有内建测试天线的测试装置"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201710812264.0"	"2018.03.06"	"一种打印条码的方法、系统及自动化工具"
"上海新阳半导体材料股份有限公司"	"T000044687"	"CN201711146092.4"	"2018.03.06"	"一种含羟胺清洗液、其制备方法及应用"
"四川长虹电器股份有限公司"	"02600839"	"CN201711022609.9"	"2018.03.06"	"结合人工智能的宠物盆栽系统"
"北京键凯科技股份有限公司"	"T001910409"	"CN201711049189.3"	"2018.03.06"	"炔基多臂聚乙二醇衍生物"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710851280.0"	"2018.03.06"	"基于复合物联网的水表节能激励方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201711283066.6"	"2018.03.06"	"燃气表示值误差检定装置"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201610702627.0"	"2018.03.06"	"收缩压测量装置"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201711267701.1"	"2018.03.06"	"网络摄像机的低电压保护方法、装置、摄像机及存储介质"
"深圳拓邦股份有限公司"	"03133741"	"CN201710831572.8"	"2018.03.06"	"一种基于蓝牙和电力线载波的物联网控制方法及装置"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710856662.2"	"2018.03.06"	"基于复合物联网的电量数据传输方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710856731.X"	"2018.03.06"	"基于复合物联网的漏水检测方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710856787.5"	"2018.03.06"	"基于复合物联网的维修缴费方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710858092.0"	"2018.03.06"	"基于复合物联网的水费透支方法及物联网系统"
"上海新时达电气股份有限公司"	"T000028130"	"CN201711062596.8"	"2018.03.06"	"一种物联网电梯编码器系统"
"四川长虹电器股份有限公司"	"02600839"	"CN201711185330.2"	"2018.03.09"	"结合物联网技术的脏衣管理清洁系统与方法"
"上海双申医疗器械股份有限公司"	"T000161103"	"CN201610712748.3"	"2018.03.09"	"一种提高纯钛和钛合金表面骨细胞相容性和抑菌性的方法"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201711065834.0"	"2018.03.09"	"一种安防监控方法、装置及系统"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201711166329.5"	"2018.03.09"	"人血红细胞灌装旋盖机"
"三川智慧科技股份有限公司"	"T000026748"	"CN201710947142.2"	"2018.03.09"	"基于无磁NB‑IoT物联网水表计量阈值的校准方法"
"中兴通讯股份有限公司"	"01000063"	"CN201610777722.7"	"2018.03.09"	"一种终端及控制终端温度的方法"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710851224.7"	"2018.03.09"	"基于复合物联网的电费充值管理方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710854424.8"	"2018.03.09"	"基于复合物联网的水表查询方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710855953.X"	"2018.03.09"	"基于复合物联网的能源使用规划方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710858093.5"	"2018.03.09"	"基于复合物联网的智能表费用收取方法及物联网系统"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201610728386.7"	"2018.03.09"	"修改心搏类型的方法、装置及系统"
"宝山钢铁股份有限公司"	"02600019"	"CN201610719583.2"	"2018.03.09"	"一种无机表面处理镀锌钢板及其制备方法"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710850746.5"	"2018.03.20"	"基于复合物联网的燃气节能提示方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710850754.X"	"2018.03.20"	"基于复合物联网的电表故障提示方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710850891.3"	"2018.03.20"	"基于复合物联网的燃气表节能提示方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710850930.X"	"2018.03.20"	"基于复合物联网的智能表故障提示方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710854418.2"	"2018.03.20"	"基于复合物联网的热量表故障提示方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710856046.7"	"2018.03.20"	"基于复合物联网的偷电监测方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710856348.4"	"2018.03.20"	"基于复合物联网的暖气费用通知方法及物联网系统"
"上海新阳半导体材料股份有限公司"	"T000044687"	"CN201710548063.4"	"2018.03.20"	"一种可用于去毛刺的去胶剂、其制备方法和应用"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710858267.8"	"2018.03.20"	"基于复合物联网的能源计价方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710858818.0"	"2018.03.20"	"基于复合物联网的费用透支方法及物联网系统"
"上海新阳半导体材料股份有限公司"	"T000044687"	"CN201710546907.1"	"2018.03.20"	"一种可用于去毛刺的去胶剂、其制备方法和应用"
"深圳开立生物医疗科技股份有限公司"	"T000271173"	"CN201711057669.4"	"2018.03.23"	"一种超声探头回撤装置、驱动装置及超声探测装置"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710850563.3"	"2018.03.23"	"基于复合物联网的水费通知方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710850752.0"	"2018.03.23"	"基于复合物联网的热量表节能提示方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710850802.5"	"2018.03.23"	"基于复合物联网的维修人员调度方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710851094.7"	"2018.03.23"	"基于复合物联网的燃气表查询方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710851162.X"	"2018.03.23"	"基于复合物联网的热量表节能提示方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710851208.8"	"2018.03.23"	"基于复合物联网的热量表查询方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710854324.5"	"2018.03.23"	"基于复合物联网的电表查询方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710854333.4"	"2018.03.23"	"基于复合物联网的燃气表节能激励方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710854398.9"	"2018.03.23"	"基于复合物联网的电表节能提示方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710854412.5"	"2018.03.23"	"基于复合物联网的电表节能激励方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710854607.X"	"2018.03.23"	"基于复合物联网的水表故障提示方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710855952.5"	"2018.03.23"	"基于复合物联网的燃气使用规划方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710856054.1"	"2018.03.23"	"基于复合物联网的供热监测方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710856591.6"	"2018.03.23"	"基于复合物联网的热量表故障推送方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710856734.3"	"2018.03.23"	"基于复合物联网的漏水监测方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710858014.0"	"2018.03.23"	"基于复合物联网的燃气数据传输方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710858817.6"	"2018.03.23"	"基于复合物联网的热量使用规划方法及物联网系统"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201610808783.5"	"2018.03.23"	"产程数据的显示方法及装置"
"四川长虹电器股份有限公司"	"02600839"	"CN201711078413.1"	"2018.03.23"	"人工智能蒸煮蛋机及其工作方法"
"莱克电气股份有限公司"	"T000070228"	"CN201711158460.7"	"2018.03.23"	"锂电池保护控制ASIC芯片系统"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201711026153.3"	"2018.03.23"	"一种休眠低功耗网络相机的快速启动方法及系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201711273681.9"	"2018.03.23"	"封圈拆卸装置及燃气表回收系统"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201710994484.X"	"2018.03.27"	"一种智能工装"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710856732.4"	"2018.03.27"	"基于复合物联网的燃气安全监测方法及物联网系统"
"烽火通信科技股份有限公司"	"03130024"	"CN201710859895.8"	"2018.03.27"	"一种基于MQTT协议的家庭终端接入消息中间件的方法"
"比亚迪股份有限公司"	"T000001787"	"CN201610838822.6"	"2018.03.27"	"一种石墨烯聚集体复合材料及其制备方法和应用"
"比亚迪股份有限公司"	"T000001787"	"CN201610838764.7"	"2018.03.27"	"一种制备石墨烯的方法"
"深圳达实智能股份有限公司"	"T000026683"	"CN201711047489.8"	"2018.03.27"	"基于人工智能的大型医疗设备能耗预测方法和终端设备"
"广东乐心医疗电子股份有限公司"	"T000159940"	"CN201711117634.5"	"2018.03.27"	"一种利用可穿戴设备解锁物联网智能锁的方法与系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710851235.5"	"2018.03.30"	"基于复合物联网的智能表节能激励方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710856376.6"	"2018.03.30"	"基于复合物联网的自来水计价方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710850803.X"	"2018.03.30"	"基于复合物联网的能源使用时限推送方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710854257.7"	"2018.03.30"	"基于复合物联网的智能表节能提示方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710855954.4"	"2018.03.30"	"基于复合物联网的燃气泄漏检测方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710855955.9"	"2018.03.30"	"基于复合物联网的燃气费透支方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710850959.8"	"2018.03.30"	"基于复合物联网的智能表查询方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710854325.X"	"2018.03.30"	"基于复合物联网的自来水使用时限推送方法及物联网系统"
"四川长虹电器股份有限公司"	"02600839"	"CN201711165797.0"	"2018.03.30"	"石墨烯改性的聚酰胺6纤维复合材料及其制备方法"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201730330729.X"	"2018.03.30"	"能量吊塔"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710854417.8"	"2018.03.30"	"基于复合物联网的热量表节能激励方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710850748.4"	"2018.03.30"	"基于复合物联网的燃气充值管理方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710856592.0"	"2018.03.30"	"基于复合物联网的维修缴费方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710854332.X"	"2018.03.30"	"基于复合物联网的水表节能提示方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710856595.4"	"2018.03.30"	"基于复合物联网的用水规划方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710856973.9"	"2018.03.30"	"基于复合物联网的电费通知方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710858015.5"	"2018.03.30"	"基于复合物联网的暖气计价方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710850986.5"	"2018.03.30"	"基于复合物联网的智能表节能提示方法及物联网系统"
"成都秦川物联网科技股份有限公司"	"Q001649BF8"	"CN201710856367.7"	"2018.03.30"	"基于复合物联网的能源监测方法及物联网系统"
