"机构名称(中文)"	"机构ID"	"notice_numb"	"notice_date"	"patent_name"
"中国西电电气股份有限公司"	"T000025764"	"CN207853465U"	"20180911"	"一种应用于卧式真空开关的电磁瞬态信号的防护电路"
"沈阳远大智能工业集团股份有限公司"	"T000058550"	"CN207853558U"	"20180911"	"非在线式电动开闸应急电源"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN207861324U"	"20180914"	"自适应识别轻载箱体转向装置"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN207861344U"	"20180914"	"一种新型顶升移载机"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN207864554U"	"20180914"	"一种多自由度螺母座机构"
"上海紫江企业集团股份有限公司"	"02600210"	"CN207890151U"	"20180921"	"适用于热灌装的调味瓶"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN207890455U"	"20180921"	"智能物流双轨穿梭车"
"中节能环保装备股份有限公司"	"T000028971"	"CN207894178U"	"20180921"	"一种发酵干燥装置"
"中国西电电气股份有限公司"	"T000025764"	"CN207896023U"	"20180921"	"一种直线型母线隔离开关"
"金堆城钼业股份有限公司"	"03134603"	"CN207899902U"	"20180925"	"一种金属板材校平装置"
"金堆城钼业股份有限公司"	"03134603"	"CN207900237U"	"20180925"	"一种金属粉末球磨筛分机"
"金堆城钼业股份有限公司"	"03134603"	"CN207901070U"	"20180925"	"一种可调式枪式气锤支撑装置"
"金堆城钼业股份有限公司"	"03134603"	"CN207904847U"	"20180925"	"一种矿用洒水车前喷装置"
"东软集团股份有限公司"	"02600718"	"CN207909822U"	"20180925"	"熔断器保护装置"
"东软集团股份有限公司"	"02600718"	"CN207909944U"	"20180925"	"一种铜排固定插扣件及汽车电池包"
"奥维通信股份有限公司"	"03134689"	"CN207926863U"	"20180928"	"一种基于UWB定位应用的耳机系统"
"陕西广电网络传媒(集团)股份有限公司"	"02600831"	"CN207946657U"	"20181009"	"一种基于视力保护系统的电子手表"
"西安环球印务股份有限公司"	"T000056575"	"CN207956320U"	"20181012"	"一种防震包装盒"
"西安标准工业股份有限公司"	"02600302"	"CN207958669U"	"20181012"	"一种工业缝纫机针距旋钮结构"
"西安标准工业股份有限公司"	"02600302"	"CN207958685U"	"20181012"	"一种外置气动式侧切刀装置"
"西安标准工业股份有限公司"	"02600302"	"CN207958703U"	"20181012"	"一种油量报警机构"
"西安陕鼓动力股份有限公司"	"T000026927"	"CN207960700U"	"20181012"	"汽电双驱并发电的循环水泵同轴机组余能回收利用装置"
"中国航发动力股份有限公司"	"02600893"	"CN207990134U"	"20181019"	"一种燃气轮机耐高温抗振动传感器支架"
"沈阳远大智能工业集团股份有限公司"	"T000058550"	"CN208008285U"	"20181026"	"一体式轿门锁异步门刀装置"
"东软集团股份有限公司"	"02600718"	"CN208027943U"	"20181030"	"用于仪表板的按键面板以及仪表板"
"东软集团股份有限公司"	"02600718"	"CN208028112U"	"20181030"	"一种电芯模组端板及汽车电池包"
"东软集团股份有限公司"	"02600718"	"CN208028122U"	"20181030"	"一种电池箱侧板、汽车电池及电动汽车"
"隆基绿能科技股份有限公司"	"T000027277"	"CN208033135U"	"20181102"	"线材清洗装置"
"沈阳远大智能工业集团股份有限公司"	"T000058550"	"CN208037788U"	"20181102"	"带有无线语音主机的电梯轿厢"
"中国西电电气股份有限公司"	"T000025764"	"CN208042865U"	"20181102"	"一种双金属换热管"
"中国西电电气股份有限公司"	"T000025764"	"CN208045203U"	"20181102"	"±800KV特高压直流输电线路用复合外套避雷器"
"中国航发动力股份有限公司"	"02600893"	"CN208050862U"	"20181106"	"一种简易风动去钉器"
"中国航发动力股份有限公司"	"02600893"	"CN208051560U"	"20181106"	"一种机械加工孔周打磨抛光转接头及打磨抛光装置"
"中国航发动力股份有限公司"	"02600893"	"CN208051674U"	"20181106"	"一种无磁薄板力学试样磨削加工用夹具"
"中国航发动力股份有限公司"	"02600893"	"CN208051765U"	"20181106"	"一种用于装配管路喷油杆的装配夹具"
"中国航发动力股份有限公司"	"02600893"	"CN208051811U"	"20181106"	"一种用于数控机床碟簧抓刀机构的拆装组合专用工具"
"西安陕鼓动力股份有限公司"	"T000026927"	"CN208054935U"	"20181106"	"一种生活污水处理设备"
"中国航发动力股份有限公司"	"02600893"	"CN208059573U"	"20181106"	"一种提升台车炉温均匀性的密封结构"
"中国航发动力股份有限公司"	"02600893"	"CN208067498U"	"20181109"	"一种用于加工燕尾型榫齿的成型刀具"
"中国航发动力股份有限公司"	"02600893"	"CN208067680U"	"20181109"	"一种钛合金精锻叶片热校正装置"
"陕西誉邦科技股份有限公司"	"T004892279"	"CN208070919U"	"20181109"	"一种悬空重型缠绕机构"
"西安天和防务技术股份有限公司"	"T000058570"	"CN208078144U"	"20181109"	"空间滤波器"
"中国西电电气股份有限公司"	"T000025764"	"CN208078888U"	"20181109"	"一种柔性直流输电系统用换流阀功率模块旁路结构"
"奥维通信股份有限公司"	"03134689"	"CN208079336U"	"20181109"	"多功能耳机系统"
"沈阳机床股份有限公司"	"01000410"	"CN208080738U"	"20181113"	"一种卡扣连接固定式珠宝首饰盒"
"沈阳机床股份有限公司"	"01000410"	"CN208080739U"	"20181113"	"一种翻盖键槽连接固定式珠宝首饰盒"
"中国航发动力股份有限公司"	"02600893"	"CN208083022U"	"20181113"	"一种简易高压空气除污装置及系统"
"中国航发动力股份有限公司"	"02600893"	"CN208083884U"	"20181113"	"一种导向叶片安装段数控铣用定位夹具"
"中国航发动力股份有限公司"	"02600893"	"CN208084260U"	"20181113"	"一种用于拔销器的接头转换装置"
"中国航发动力股份有限公司"	"02600893"	"CN208087680U"	"20181113"	"一种用于带有涂层复杂型腔涡轮叶片的热处理工装"
"中国西电电气股份有限公司"	"T000025764"	"CN208127106U"	"20181120"	"一种固封极柱"
"金堆城钼业股份有限公司"	"03134603"	"CN208131274U"	"20181123"	"一种浮选柱进料结构"
"东软集团股份有限公司"	"02600718"	"CN208155552U"	"20181127"	"电池包的试验用工装以及吊装工装"
"西安陕鼓动力股份有限公司"	"T000026927"	"CN208163000U"	"20181130"	"一种筒式压缩机拆装用抽芯装置"
"金堆城钼业股份有限公司"	"03134603"	"CN208167065U"	"20181130"	"一种不同品质钼精矿原料均匀配料系统"
"西安陕鼓动力股份有限公司"	"T000026927"	"CN208172986U"	"20181130"	"一种工业园区能源数据监测与传输的复合监控系统"
"沈阳新松医疗科技股份有限公司"	"T000148930"	"CN208173239U"	"20181130"	"一种氧气机用双层消音器"
"西安天和防务技术股份有限公司"	"T000058570"	"CN208187427U"	"20181204"	"一种被动式人体成像系统分辨率测试卡"
"西安天和防务技术股份有限公司"	"T000058570"	"CN208188377U"	"20181204"	"一种基于动态太赫兹安检的移动安检车"
"西安派瑞功率半导体变流技术股份有限公司"	"T004326876"	"CN208207139U"	"20181207"	"GCT芯片门/阴极阻断特性圆周法测试台"
"西安天和防务技术股份有限公司"	"T000058570"	"CN208207240U"	"20181207"	"应用于被动式太赫兹人体安检设备的安检辅助装置"
"中航飞机股份有限公司"	"01000768"	"CN208214407U"	"20181211"	"手持式超声钻"
"陕西建设机械股份有限公司"	"03130779"	"CN208222497U"	"20181211"	"一种摊铺机熨平板安全燃气加热装置"
"西安标准工业股份有限公司"	"02600302"	"CN208235099U"	"20181214"	"一种气控电子后托机构"
"西安标准工业股份有限公司"	"02600302"	"CN208235105U"	"20181214"	"一种缝纫机电子挡边装置"
"沈阳化工股份有限公司"	"01000698"	"CN208236659U"	"20181214"	"磁力液氯泵"
"西安陕鼓动力股份有限公司"	"T000026927"	"CN208236906U"	"20181214"	"可测量轴向载荷的推力轴承瓦块及推力轴承"
"西安陕鼓动力股份有限公司"	"T000026927"	"CN208237958U"	"20181214"	"一种分布式多源联合供暖供冷系统"
"西安天和防务技术股份有限公司"	"T000058570"	"CN208239636U"	"20181214"	"一种基于被动式的太赫兹扫描成像系统"
"西安陕鼓动力股份有限公司"	"T000026927"	"CN208254250U"	"20181218"	"一种焦炉余热联合回收系统"
"西安三角防务股份有限公司"	"T000279937"	"CN208279654U"	"20181225"	"一种大型隔框锻件热处理装置"
"中国西电电气股份有限公司"	"T000025764"	"CN208282854U"	"20181225"	"一种柔性直流输电功率模块循环冷却水连接和测试装置"
"西安派瑞功率半导体变流技术股份有限公司"	"T004326876"	"CN208283511U"	"20181225"	"便携式高压直流输电在线阻断测试仪"
"东软集团股份有限公司"	"02600718"	"CN208313570U"	"20190101"	"电池包及其挤压工装"
"东软集团股份有限公司"	"02600718"	"CN208315634U"	"20190101"	"高压插件的安装用组件以及电池包壳体"
"东软集团股份有限公司"	"02600718"	"CN208315657U"	"20190101"	"高压插件的转接件以及装配组件"
"中国西电电气股份有限公司"	"T000025764"	"CN208325993U"	"20190104"	"一种卷帘式托盘"
"西安天和防务技术股份有限公司"	"T000058570"	"CN208368700U"	"20190111"	"低剖面的空间滤波器"
"隆基绿能科技股份有限公司"	"T000027277"	"CN208378168U"	"20190115"	"一种托板及硅棒工装运输装置"
"中国航发动力股份有限公司"	"02600893"	"CN208381097U"	"20190115"	"一种快速拆卸砂轮自锁螺母"
"西部金属材料股份有限公司"	"03133852"	"CN208383598U"	"20190115"	"一种复合钢板剪切试验夹具"
"西安派瑞功率半导体变流技术股份有限公司"	"T004326876"	"CN208389730U"	"20190118"	"鼓泡式酸碱废气处理器"
"东软集团股份有限公司"	"02600718"	"CN208393092U"	"20190118"	"电池包及其安装组件"
"西安派瑞功率半导体变流技术股份有限公司"	"T004326876"	"CN208400854U"	"20190118"	"一种新型结构的双向晶闸管"
"隆基绿能科技股份有限公司"	"T000027277"	"CN208414626U"	"20190122"	"一种双坩埚结构"
"隆基绿能科技股份有限公司"	"T000027277"	"CN208414633U"	"20190122"	"防溅料物料通道装置"
"隆基绿能科技股份有限公司"	"T000027277"	"CN208414634U"	"20190122"	"一种连续单晶提拉装置"
"东软集团股份有限公司"	"02600718"	"CN208423026U"	"20190122"	"电池包壳体及其下壳"
"东软集团股份有限公司"	"02600718"	"CN208460831U"	"20190201"	"电池包及其双层模组的连接机构"
"沈阳化工股份有限公司"	"01000698"	"CN208471958U"	"20190205"	"氯乙烯单体加料装置及系统"
"沈阳化工股份有限公司"	"01000698"	"CN208476597U"	"20190205"	"一种液体采样装置"
"西安派瑞功率半导体变流技术股份有限公司"	"T004326876"	"CN208477069U"	"20190205"	"大功率IGCT器件测试夹具滑台定位机构"
"陕西航天动力高科技股份有限公司"	"03130369"	"CN208487005U"	"20190212"	"高压隔膜泵用单向阀"
"陕西航天动力高科技股份有限公司"	"03130369"	"CN208487167U"	"20190212"	"一种具有反拖功能的液力变矩器"
"西安标准工业股份有限公司"	"02600302"	"CN208501244U"	"20190215"	"一种缝纫机电磁铁控制面线线头稳定装置"
"科大讯飞股份有限公司"	"03134688"	"CN208505363U"	"20190215"	"婴幼儿看护设备及系统"
"西安标准工业股份有限公司"	"02600302"	"CN208517638U"	"20190219"	"一种缝纫机面线线头稳定装置"
"隆基绿能科技股份有限公司"	"T000027277"	"CN208532967U"	"20190222"	"一种带圆弧倒角的多边形硅片"
"陕西广电网络传媒(集团)股份有限公司"	"02600831"	"CN208546016U"	"20190226"	"一种可移动式5G通信基站"
"陕西广电网络传媒(集团)股份有限公司"	"02600831"	"CN208548585U"	"20190226"	"一种方便检修通信用配电柜"
"陕西广电网络传媒(集团)股份有限公司"	"02600831"	"CN208548586U"	"20190226"	"一种一体化通信机房用配电柜"
"西安铂力特增材技术股份有限公司"	"Q0012684FF"	"CN208555969U"	"20190301"	"3D打印设备粉料缸顶起装置"
"西安铂力特增材技术股份有限公司"	"Q0012684FF"	"CN208555976U"	"20190301"	"SLM设备粉末收集装置"
"西安铂力特增材技术股份有限公司"	"Q0012684FF"	"CN208558312U"	"20190301"	"3D打印设备大行程升降门"
"西安铂力特增材技术股份有限公司"	"Q0012684FF"	"CN208565985U"	"20190301"	"地脚高度调节结构"
"隆基绿能科技股份有限公司"	"T000027277"	"CN208570538U"	"20190301"	"一种便携式窄体可移动插片机"
"隆基绿能科技股份有限公司"	"T000027277"	"CN208570644U"	"20190301"	"插片机用吹风装置及插片机"
"隆基绿能科技股份有限公司"	"T000027277"	"CN208572032U"	"20190301"	"太阳能电池测试装置用探针排及其测试装置"
"隆基绿能科技股份有限公司"	"T000027277"	"CN208572033U"	"20190301"	"叠片太阳能电池测试装置"
"陕西广电网络传媒(集团)股份有限公司"	"02600831"	"CN208572649U"	"20190301"	"一种通信箱自动擦拭散热装置"
"陕西广电网络传媒(集团)股份有限公司"	"02600831"	"CN208585587U"	"20190308"	"一种通讯设备用存放装置"
"陕西广电网络传媒(集团)股份有限公司"	"02600831"	"CN208586952U"	"20190308"	"一种通信基站防尘装置"
"陕西广电网络传媒(集团)股份有限公司"	"02600831"	"CN208609286U"	"20190315"	"一种方便存放的通信设备"
"西安陕鼓动力股份有限公司"	"T000026927"	"CN208634004U"	"20190322"	"一种可单侧拆装管线压缩机"
"西安标准工业股份有限公司"	"02600302"	"CN208636696U"	"20190322"	"一种智能缝纫机语音控制器"
"中节能环保装备股份有限公司"	"T000028971"	"CN208642366U"	"20190326"	"一种捏合机"
"西安环球印务股份有限公司"	"T000056575"	"CN208689395U"	"20190402"	"一种用于工厂车间的空气净化器控制系统"
"西安环球印务股份有限公司"	"T000056575"	"CN208689736U"	"20190402"	"一种用于工厂车间的温湿度监测与传输系统"
"金堆城钼业股份有限公司"	"03134603"	"CN208743692U"	"20190416"	"一种冷等静压机预清理装置"
"沈阳机床股份有限公司"	"01000410"	"CN208744179U"	"20190416"	"一种摇篮转台支撑端结构"
"沈阳机床股份有限公司"	"01000410"	"CN208751430U"	"20190416"	"一种用于滑鞍装配的同轴工装"
"沈阳新松机器人自动化股份有限公司"	"03150154"	"CN208756461U"	"20190419"	"上下肢主被动康复训练器"
"隆基绿能科技股份有限公司"	"T000027277"	"CN208765675U"	"20190419"	"一种硅片插片检测装置"
"东软集团股份有限公司"	"02600718"	"CN208782024U"	"20190423"	"集成监控设备"
"隆基绿能科技股份有限公司"	"T000027277"	"CN208797010U"	"20190426"	"电池片"
"隆基绿能科技股份有限公司"	"T000027277"	"CN208797896U"	"20190426"	"一种双面双玻组件用边框"
