"name"	"apply_numb"	"accredit_date"	"patent_name"
"华天科技(西安)有限公司"	"CN201910943260.5"		"一种用于框架封装芯片的转接板键合结构及其加工方法"
"华天科技(西安)有限公司"	"CN201910945154.0"		"一种多芯片封装结构及其制备方法"
"华天科技(西安)有限公司"	"CN201910975512.2"		"一种带有散热盖的SSD存储芯片封装结构及制造方法"
"沈阳硅基科技有限公司"	"CN201910986159.8"		"一种薄膜转移方法"
"沈阳硅基科技有限公司"	"CN201910986159.8"		"一种薄膜转移方法"
"沈阳硅基科技有限公司"	"CN201911028078.3"		"平面晶体管的制造方法"
"沈阳硅基科技有限公司"	"CN201911028078.3"		"平面晶体管的制造方法"
"沈阳硅基科技有限公司"	"CN201911028077.9"		"SOI和SOI的制造方法"
"沈阳硅基科技有限公司"	"CN201911028077.9"		"SOI和SOI的制造方法"
"沈阳硅基科技有限公司"	"CN201911028150.2"		"一种SOI晶圆片的制备方法"
"沈阳硅基科技有限公司"	"CN201911028150.2"		"一种SOI晶圆片的制备方法"
"沈阳硅基科技有限公司"	"CN201911028146.6"		"一种减少注入损伤制备SOI的方法"
"沈阳硅基科技有限公司"	"CN201911028146.6"		"一种减少注入损伤制备SOI的方法"
"沈阳硅基科技有限公司"	"CN201911028147.0"		"SOI的制造方法"
"沈阳硅基科技有限公司"	"CN201911028147.0"		"SOI的制造方法"
"沈阳硅基科技有限公司"	"CN201911028059.0"		"一种降低SOI硅片应力的制备方法"
"沈阳硅基科技有限公司"	"CN201911028059.0"		"一种降低SOI硅片应力的制备方法"
"沈阳硅基科技有限公司"	"CN201911028055.2"		"一种直接生长SOI的方法"
"沈阳硅基科技有限公司"	"CN201911028055.2"		"一种直接生长SOI的方法"
"沈阳硅基科技有限公司"	"CN201911028083.4"		"SOI的制造方法"
"沈阳硅基科技有限公司"	"CN201911028083.4"		"SOI的制造方法"
"沈阳硅基科技有限公司"	"CN201911028084.9"		"SOI的制造方法"
"沈阳硅基科技有限公司"	"CN201911028084.9"		"SOI的制造方法"
"沈阳硅基科技有限公司"	"CN201911028148.5"		"SOI的制造方法"
"沈阳硅基科技有限公司"	"CN201911028148.5"		"SOI的制造方法"
"沈阳硅基科技有限公司"	"CN201911028079.8"		"一种多层SOI及其制备方法"
"沈阳硅基科技有限公司"	"CN201911028079.8"		"一种多层SOI及其制备方法"
"华天科技(西安)有限公司"	"CN201910974504.6"		"一种SSD存储芯片封装结构及制造方法"
"华天科技(西安)有限公司"	"CN201911039112.7"		"一种加铜柱型的SSD存储芯片封装结构及其封装方法"
"华天科技(西安)有限公司"	"CN201911046333.7"		"一种两面封装的存储类产品封装结构及制造方法"
"沈阳硅基科技有限公司"	"CN201810876183.1"		"一种带有内层空腔结构的SOI产品的制备方法"
"沈阳硅基科技有限公司"	"CN201810876183.1"		"一种带有内层空腔结构的SOI产品的制备方法"
"沈阳硅基科技有限公司"	"CN201810876184.6"		"使用自控层分离方式制备绝缘层上的硅结构的方法"
"沈阳硅基科技有限公司"	"CN201810876184.6"		"使用自控层分离方式制备绝缘层上的硅结构的方法"
"深圳市泽森通信有限公司"	"CN200620149137.4"	"20071107"	"手机电视信号与移动通信信号分/合路器"
"深圳市泽森通信有限公司"	"CN200720000350.3"	"20080109"	"微功率直放站"
"深圳市泽森通信有限公司"	"CN200720004805.9"	"20080206"	"嵌入式CPU芯片复位控制电路"
"深圳市泽森通信有限公司"	"CN200720002523.5"	"20080319"	"功率放大器中LDMOS功率放大管的固定结构"
"西安超光电子科技有限公司"	"CN200720126294.8"	"20080924"	"一种大功率LED照明灯"
"西安超光电子科技有限公司"	"CN200820029603.4"	"20090527"	"大功率LED路灯驱动电路"
"西安同德电子科技有限公司"	"CN200920317916.4"	"20101027"	"一种机械伸缩式位置控制装置"
"西安同德电子科技有限公司"	"CN200920245789.1"	"20101027"	"两轮机动车用电动撑"
"西安同德电子科技有限公司"	"CN200920245805.7"	"20101027"	"一种机械式脚控调节操控台"
"西安同德电子科技有限公司"	"CN200920245636.7"	"20101027"	"一种游梁式抽油机"
"西安同德电子科技有限公司"	"CN200920245637.1"	"20101027"	"前后双油箱游梁式抽油机适时平衡节能系统"
"西安同德电子科技有限公司"	"CN201020670811.X"	"20110907"	"一种隔离防爆开关"
"陕西航天西诺美灵电气有限公司"	"CN201120547951.2"	"20121003"	"无功功率电容补偿装置"
"陕西航天西诺美灵电气有限公司"	"CN201120547938.7"	"20121003"	"智能化电力配电装置"
"华天科技(西安)有限公司"	"CN201220261435.8"	"20130116"	"一种基于AAQFN产品的二次塑封的封装件"
"沈阳硅基科技有限公司"	"CN201220360782.6"	"20130130"	"一种微波裂片设备"
"沈阳硅基科技有限公司"	"CN201220360782.6"	"20130130"	"一种微波裂片设备"
"华天科技(西安)有限公司"	"CN201220425540.0"	"20130306"	"一种内置散热片的塑封件"
"华天科技(西安)有限公司"	"CN201220275855.1"	"20130306"	"一种基于AAQFN可用于单芯片封装的封装件"
"华天科技(西安)有限公司"	"CN201220425505.9"	"20130306"	"一种基于方形凹槽的单芯片扁平封装件"
"华天科技(西安)有限公司"	"CN201220425531.1"	"20130306"	"一种基于冲压框架的多芯片堆叠式扁平封装件"
"西安同德电子科技有限公司"	"CN201220313440.9"	"20130327"	"一种机械扇形板双齿式脚控调节操控台"
"西安同德电子科技有限公司"	"CN201220570256.2"	"20130612"	"一种防止儿童进入危险区的红外报警装置"
"华天科技(西安)有限公司"	"CN201220261488.X"	"20130619"	"一种基于DFN、QFN的新型LED封装件"
"华天科技(西安)有限公司"	"CN201220693701.4"	"20130710"	"一种采用绿漆绝缘的双排引脚四面扁平无引脚封装件"
"华天科技(西安)有限公司"	"CN201220692225.4"	"20130710"	"一种引线框架再布线的FCAAQFN封装件"
"华天科技(西安)有限公司"	"CN201220682442.5"	"20130710"	"一种带有铜柱的晶圆减薄的单芯片封装件"
"华天科技(西安)有限公司"	"CN201220675819.4"	"20130710"	"一种基于框架可实现SMT的单芯片封装件"
"华天科技(西安)有限公司"	"CN201220691376.8"	"20130710"	"一种引线框架增加辅助贴膜引脚的封装件"
"华天科技(西安)有限公司"	"CN201220683566.5"	"20130731"	"一种以胶膜替代底填料的单芯片封装件"
"华天科技(西安)有限公司"	"CN201220712408.8"	"20130731"	"一种利用浸锡法制作的单芯片封装件"
"华天科技(西安)有限公司"	"CN201220737401.1"	"20130731"	"一种底填料固化后晶圆减薄的单芯片封装件"
"华天科技(西安)有限公司"	"CN201220692221.6"	"20130731"	"一种高密度蚀刻引线框架FCAAQFN封装件"
"华天科技(西安)有限公司"	"CN201220737765.X"	"20130731"	"一种基于圆柱形电感可实现SMT的单芯片封装件"
"华天科技(西安)有限公司"	"CN201220738085.X"	"20130731"	"一种带有方形凹槽的冲压框架的扁平多芯片封装件"
"华天科技(西安)有限公司"	"CN201220691242.6"	"20131030"	"一种扩展引脚的扇入扩散式面板型BGA封装件"
"华天科技(西安)有限公司"	"CN201320393209.X"	"20131211"	"一种底填料填充的FCQFN封装件"
"华天科技(西安)有限公司"	"CN201220425503.X"	"20131211"	"一种基于冲压框架的单芯片扁平封装件"
"西安自动化仪表二厂"	"CN88205133"	"19890301"	"一种伺服电动机制动器"
"华天科技(西安)有限公司"	"CN201320536954.5"	"20140312"	"一种基于框架采用预塑封优化技术的AAQFN封装件"
"华天科技(西安)有限公司"	"CN201320537057.6"	"20140312"	"一种采用植球优化技术的框架csp封装件"
"华天科技(西安)有限公司"	"CN201320537059.5"	"20140312"	"一种基于不同尺寸芯片采用植球优化技术的框架csp封装件"
"华天科技(西安)有限公司"	"CN201320598278.4"	"20140402"	"一种AAQFN框架产品无铜扁平封装件"
"华天科技(西安)有限公司"	"CN201320267464.X"	"20140507"	"一种基于基板采用液体塑封的封装件"
"华天科技(西安)有限公司"	"CN201320267708.4"	"20140507"	"一种基于无框架CSP封装背面植球塑封封装件"
"华天科技(西安)有限公司"	"CN201220737305.7"	"20140507"	"一种AAQFN二次塑封与二次植球优化的封装件"
"华天科技(西安)有限公司"	"CN201320267292.6"	"20140507"	"一种基于框架的多器件SMT扁平封装件"
"华天科技(西安)有限公司"	"CN201320267608.1"	"20140507"	"一种基于基板采用开槽技术的封装件"
"华天科技(西安)有限公司"	"CN201320267875.9"	"20140507"	"一种防锡球塌陷的FCQFN封装件"
"华天科技(西安)有限公司"	"CN201320695526.7"	"20140528"	"一种增强散热功能的AAQFN封裝件"
"华天科技(西安)有限公司"	"CN201220738023.9"	"20140709"	"一种利用浸锡银铜合金法制作的单芯片封装件"
"西安中为光电科技有限公司"	"CN201420365614.5"	"20141203"	"一种收光器夹具"
"华天科技(昆山)电子有限公司"	"CN201420609573.X"	"20150128"	"用于有源光缆光学系统的无源对准结构"
"西安中为光电科技有限公司"	"CN201420635631.6"	"20150218"	"一种具有ESD保护电路结构的LED芯片"
"华天科技(昆山)电子有限公司"	"CN201520054840.6"	"20150624"	"晶圆级芯片尺寸封装结构"
"华天科技(昆山)电子有限公司"	"CN201420858896.2"	"20150729"	"表面传感芯片封装结构"
"华天科技(西安)有限公司"	"CN201420811166.7"	"20150729"	"一种埋入式传感芯片封装结构"
"华天科技(西安)有限公司"	"CN201520176427.7"	"20150729"	"一种MEMS麦克风封装器件"
"华天科技(西安)有限公司"	"CN201420819155.3"	"20151223"	"一种细节距钎料柱凸点互连结构"
"沈阳硅基科技有限公司"	"CN201520554439.9"	"20160120"	"一种微波裂片设备"
"沈阳硅基科技有限公司"	"CN201520554439.9"	"20160120"	"一种微波裂片设备"
"华天科技(西安)有限公司"	"CN201520877196.2"	"20160427"	"一种涂层键合丝结构"
"华天科技(西安)有限公司"	"CN201520878740.5"	"20160504"	"一种指纹识别多芯片封装结构"
"华天科技(西安)有限公司"	"CN201520887933.7"	"20160525"	"一种垫块加底部填充的指纹芯片封装结构"
"华天科技(西安)有限公司"	"CN201521062067.4"	"20160608"	"一种DAF膜包裹指纹传感芯片的封装结构"
"华天科技(西安)有限公司"	"CN201521099955.3"	"20160608"	"一种采用半蚀刻工艺形成阶梯式框架引脚"
"华天科技(西安)有限公司"	"CN201521033207.5"	"20160608"	"一种芯片上加有玻璃盖板的封装件"
"华天科技(西安)有限公司"	"CN201521098228.5"	"20160608"	"一种可预防溢料的散热片贴装封装件"
"华天科技(西安)有限公司"	"CN201521099708.3"	"20160608"	"一次封装成型的光距离传感器封装结构"
"华天科技(西安)有限公司"	"CN201520974653.X"	"20160608"	"一种防静电的指纹传感芯片封装结构"
"华天科技(西安)有限公司"	"CN201520828718.X"	"20160824"	"采用垫块预防指纹传感芯片倾斜的封装结构"
"华天科技(西安)有限公司"	"CN201620633980.3"	"20161214"	"一种基于露芯塑封工艺的TSV芯片封装件"
"华天科技(西安)有限公司"	"CN201620634114.6"	"20161214"	"一种用钝化层防止表面溢塑封料的封装件"
"华天科技(西安)有限公司"	"CN201620638898.X"	"20161214"	"一种防止表面溢塑封料的封装件围坝结构"
"华天科技(西安)有限公司"	"CN201620649706.5"	"20161214"	"一种指纹传感器封装结构"
"西安中为光电科技有限公司"	"CN201620827180.5"	"20161228"	"光电探测器芯片的快速测试装置"
"华天科技(西安)有限公司"	"CN201620869735.2"	"20170118"	"一种DAF膜与垫块结合的指纹传感芯片封装结构"
"沈阳硅基科技有限公司"	"CN201620958252.X"	"20170315"	"一种SOI硅片倒角后的腐蚀设备"
"沈阳硅基科技有限公司"	"CN201620958252.X"	"20170315"	"一种SOI硅片倒角后的腐蚀设备"
"华天科技(西安)有限公司"	"CN201621029544.1"	"20170322"	"一种采用硅通孔及裸芯塑封的超薄指纹识别系统级封装件"
"华天科技(西安)有限公司"	"CN201621029439.8"	"20170412"	"一种先刻槽再打孔的裸芯塑封超薄指纹识别系统级封装件"
"华天科技(西安)有限公司"	"CN201621029440.0"	"20170412"	"一种先刻槽再打孔的裸芯塑封超薄指纹识别系统级封装件"
"华天科技(西安)有限公司"	"CN201621029543.7"	"20170426"	"一种采用硅通孔及裸芯塑封的超薄指纹识别系统级封装件"
"华天科技(西安)有限公司"	"CN201720059582.X"	"20170808"	"一种防树脂残留的进料装置"
"华天科技(西安)有限公司"	"CN201720059599.5"	"20170808"	"一种芯片的封装结构"
"华天科技(西安)有限公司"	"CN201720060025.X"	"20170808"	"一种新型光电传感器的封装件"
"北方智能装备有限公司"	"CN201720689709.6"	"20180112"	"一种3D磁开关恒定磁场干扰监测的智能电能表检测装置"
"华天科技(西安)有限公司"	"CN201721032074.9"	"20180227"	"一种具有硅通孔的指纹识别芯片的封装结构"
"北方智能装备有限公司"	"CN201720690086.4"	"20180309"	"一种基于Lora无线通信分布式能源采集器"
"北方智能装备有限公司"	"CN201720725696.3"	"20180313"	"全地形巡检机器人"
"北方智能装备有限公司"	"CN201720797076.0"	"20180330"	"一种通信基站户外一体化装置"
"北方智能装备有限公司"	"CN201720966023.7"	"20180330"	"一种支持双通讯协议的智能电能表"
"北方智能装备有限公司"	"CN201720966054.2"	"20180330"	"一种具有超级电容的载波电能表"
"北方智能装备有限公司"	"CN201720966038.3"	"20180330"	"一种大电流磁力锁门禁控制器"
"北方智能装备有限公司"	"CN201720966122.5"	"20180330"	"一种高精度、低纹波的DC‑DC电源转换器模块"
"北方智能装备有限公司"	"CN201720727594.5"	"20180330"	"一种太阳能供电远程GPS通讯处理装置"
