"name"	"apply_numb"	"notice_date"	"name"
"中芯国际集成电路制造(上海)有限公司"	"CN201811418936.0"	"2020.06.02"	"麦克风及其制备方法和电子设备"
"江苏格立特电子股份有限公司"	"CN201922002506.7"	"2020.05.22"	"一种弹性夹持式集成电路封装装置"
"中芯国际集成电路制造(上海)有限公司"	"CN201921550371.1"	"2020.06.02"	"一种喷嘴及清洗装置"
"中芯国际集成电路制造(天津)有限公司"	"CN201811379131.X"	"2020.05.26"	"一种半导体器件及其形成方法"
"上海华虹宏力半导体制造有限公司"	"CN202010118811.7"	"2020.05.29"	"带有启动电路的带隙基准源电路"
"盐城芯丰微电子有限公司"	"CN201921095975.1"	"2020.05.22"	"QFN封装集成电路用测试装置"
"福建省福联集成电路有限公司"	"CN201921790141.2"	"2020.05.22"	"一种自动清洁晶背的装置"
"西安智多晶微电子有限公司"	"CN201911398828.6"	"2020.05.29"	"一种集成电路计算设备及计算处理系统"
"江苏格立特电子股份有限公司"	"CN201922002553.1"	"2020.05.26"	"一种集成电路封装过程中用的焊盘粘贴剂挤出头"
"中芯国际集成电路制造(上海)有限公司"	"CN201811382929.X"	"2020.05.26"	"半导体器件及其形成方法"
"长江存储科技有限责任公司"	"CN202010073830.2"	"2020.05.26"	"半导体材料的能隙测量方法及装置"
"江苏格立特电子股份有限公司"	"CN201922003755.8"	"2020.05.26"	"一种集成电路叠层集成电路封装结构"
"芯恩(青岛)集成电路有限公司"	"CN201811349970.7"	"2020.05.22"	"缺陷检测方法及缺陷检测系统"
"芯恩(青岛)集成电路有限公司"	"CN201811349976.4"	"2020.05.22"	"缺陷杀伤率分析方法及分析系统"
"中芯国际集成电路制造(北京)有限公司"	"CN201811368055.2"	"2020.05.26"	"半导体结构及其形成方法"
"中芯国际集成电路制造(上海)有限公司"	"CN201811372225.4"	"2020.05.26"	"半导体结构及其形成方法"
"中芯国际集成电路制造(上海)有限公司"	"CN201811389962.5"	"2020.05.26"	"半导体结构及其形成方法"
"浙江航芯源集成电路科技有限公司"	"CN202010315023.7"	"2020.06.02"	"一种片上隔离开关电源"
"山东微山湖电子科技有限公司"	"CN201921519953.3"	"2020.05.26"	"一种集成电路封装模具洗模装置"
"上海华虹宏力半导体制造有限公司"	"CN202010119719.2"	"2020.05.22"	"具有可变电容器的负载调制射频功率放大器"
"芯恩(青岛)集成电路有限公司"	"CN201811426610.2"	"2020.06.02"	"光掩膜版及其制作方法"
"福建省福联集成电路有限公司"	"CN201921742193.2"	"2020.06.02"	"改善ICP腔体制程气体分布不均的结构及气体均匀组件"
"中芯国际集成电路制造(上海)有限公司"	"CN201811420138.1"	"2020.06.02"	"一种半导体器件及其形成方法"
"江苏盐芯微电子有限公司"	"CN201920977090.8"	"2020.06.02"	"用于集成电路封装焊接的装置"
"福建省福联集成电路有限公司"	"CN201922062866.6"	"2020.06.02"	"一种防止晶圆反吸和斜插的装置"
"中芯国际集成电路制造(天津)有限公司"	"CN201811352853.6"	"2020.05.22"	"半导体结构及其形成方法"
"上海华虹宏力半导体制造有限公司"	"CN202010119491.7"	"2020.05.29"	"负载调制功率放大器"
"福建省福联集成电路有限公司"	"CN201922120376.7"	"2020.06.02"	"一种晶舟夹取装置"
"福建省福联集成电路有限公司"	"CN201921430565.8"	"2020.06.02"	"一种用于检测晶舟放置到位的装置"
"芯恩(青岛)集成电路有限公司"	"CN201811349949.7"	"2020.05.22"	"互连结构及其制备方法"
"中芯国际集成电路制造(上海)有限公司"	"CN201811605461.6"	"2020.07.03"	"半导体结构及其形成方法"
"福建省福联集成电路有限公司"	"CN201922090495.2"	"2020.06.19"	"一种晶圆检视治具"
"江苏润石科技有限公司"	"CN202010226966.2"	"2020.06.16"	"能同时制备多种通道高精度运算放大器的集成电路"
"中芯国际集成电路制造(上海)有限公司"	"CN201811643910.6"	"2020.07.07"	"场效应晶体管的制作方法、场效应晶体管及栅极结构"
"福建省福联集成电路有限公司"	"CN201922096963.7"	"2020.06.19"	"一种湿法蚀刻机台"
"中芯国际集成电路制造(上海)有限公司"	"CN201811638216.5"	"2020.07.07"	"鳍式场效应管的制备方法、鳍式场效应管及硅衬底"
"西安智多晶微电子有限公司"	"CN201922450992.9"	"2020.07.07"	"一种集成电路计算设备及计算处理系统"
"中芯国际集成电路制造(上海)有限公司"	"CN201811637969.4"	"2020.07.07"	"半导体器件及其形成方法"
"江苏格立特电子股份有限公司"	"CN201922040229.9"	"2020.06.19"	"一种集成电路封装用盖板装置"
"江苏格立特电子股份有限公司"	"CN201922085902.0"	"2020.06.19"	"一种用于集成电路封装线的检测平台"
"芯恩(青岛)集成电路有限公司"	"CN201920840376.1"	"2020.06.23"	"一种半导体研磨设备及研磨头夹具"
"上海华虹宏力半导体制造有限公司"	"CN202010170071.1"	"2020.06.12"	"多频低噪声放大器"
"中芯集成电路制造(绍兴)有限公司"	"CN201922178547.1"	"2020.06.16"	"一种用于基板与引线框焊接的模具及焊接系统"
"中芯集成电路制造(绍兴)有限公司"	"CN201922178547.1"	"2020.06.16"	"一种用于基板与引线框焊接的模具及焊接系统"
"中芯集成电路制造(绍兴)有限公司"	"CN201922178547.1"	"2020.06.16"	"一种用于基板与引线框焊接的模具及焊接系统"
"上海翔芯集成电路有限公司"	"CN201922384243.0"	"2020.06.26"	"一种集成电路封装塑封抽风装置"
"中芯集成电路制造(绍兴)有限公司"	"CN201921905734.9"	"2020.07.07"	"供液装置"
"中芯集成电路制造(绍兴)有限公司"	"CN201921905734.9"	"2020.07.07"	"供液装置"
"中芯集成电路制造(绍兴)有限公司"	"CN201921905734.9"	"2020.07.07"	"供液装置"
"上海华虹宏力半导体制造有限公司"	"CN202010093226.6"	"2020.06.09"	"集成电路版图的设计方法"
"绍兴同芯成集成电路有限公司"	"CN202010345337.1"	"2020.07.03"	"一种用于晶圆与环形玻璃载板的蚀刻装置"
"绍兴同芯成集成电路有限公司"	"CN202010345337.1"	"2020.07.03"	"一种用于晶圆与环形玻璃载板的蚀刻装置"
"上海翔芯集成电路有限公司"	"CN201922434997.2"	"2020.06.26"	"一种集成电路封装焊线机压板结构"
"中芯集成电路制造(绍兴)有限公司"	"CN202010341206.6"	"2020.06.05"	"半导体器件及其制造方法"
"中芯集成电路制造(绍兴)有限公司"	"CN202010341206.6"	"2020.06.05"	"半导体器件及其制造方法"
"中芯集成电路制造(绍兴)有限公司"	"CN202010341206.6"	"2020.06.05"	"半导体器件及其制造方法"
"福建省福联集成电路有限公司"	"CN201921297380.4"	"2020.06.16"	"一种新型过滤装置"
"中芯国际集成电路制造(北京)有限公司"	"CN201811605458.4"	"2020.07.03"	"半导体结构及其形成方法"
"中芯国际集成电路制造(上海)有限公司"	"CN201811465882.3"	"2020.06.09"	"半导体结构及其形成方法"
"上海华虹宏力半导体制造有限公司"	"CN202010321489.8"	"2020.07.03"	"CMOS集成器件的制作方法"
"长江存储科技有限责任公司"	"CN202010018198.1"	"2020.06.05"	"一种集成电路铝焊盘晶体缺陷的去除方法"
"浙江博蓝特半导体科技股份有限公司"	"CN201921085193.X"	"2020.06.26"	"碳化硅单晶生长装置"
"浙江博蓝特半导体科技股份有限公司"	"CN201921085672.1"	"2020.06.26"	"碳化硅单晶生长装置"
"中芯集成电路制造(绍兴)有限公司"	"CN201922489812.8"	"2020.07.03"	"一种驱动装置以及半导体工艺机台"
"中芯集成电路制造(绍兴)有限公司"	"CN201922489812.8"	"2020.07.03"	"一种驱动装置以及半导体工艺机台"
"中芯集成电路制造(绍兴)有限公司"	"CN201922489812.8"	"2020.07.03"	"一种驱动装置以及半导体工艺机台"
"中芯国际集成电路制造(上海)有限公司"	"CN201811523009.5"	"2020.06.23"	"半导体结构及其形成方法"
"芯恩(青岛)集成电路有限公司"	"CN201811597041.8"	"2020.07.03"	"低温泵"
"上海华虹宏力半导体制造有限公司"	"CN202010170044.4"	"2020.07.07"	"一种基准源电路"
"福建省福联集成电路有限公司"	"CN201922101052.9"	"2020.07.03"	"一种蚀刻与甩干一体式机台以及甩干机构"
"中芯集成电路制造(绍兴)有限公司"	"CN202010090860.4"	"2020.06.12"	"MEMS麦克风及其制造方法"
"中芯集成电路制造(绍兴)有限公司"	"CN202010090860.4"	"2020.06.12"	"MEMS麦克风及其制造方法"
"中芯集成电路制造(绍兴)有限公司"	"CN202010090860.4"	"2020.06.12"	"MEMS麦克风及其制造方法"
"中芯集成电路制造(绍兴)有限公司"	"CN202010116922.4"	"2020.06.16"	"MEMS器件及其制造方法"
"中芯集成电路制造(绍兴)有限公司"	"CN202010116922.4"	"2020.06.16"	"MEMS器件及其制造方法"
"中芯集成电路制造(绍兴)有限公司"	"CN202010116922.4"	"2020.06.16"	"MEMS器件及其制造方法"
"展讯通信(上海)有限公司"	"CN201910081729.9"	"2020.06.16"	"集成电路的电学相关的设计规则检查方法及装置"
"上海华虹宏力半导体制造有限公司"	"CN202010190043.6"	"2020.07.03"	"存储器读数据测试电路结构及其设计方法"
"长江存储科技有限责任公司"	"CN202010198219.2"	"2020.07.03"	"三维存储器的制备方法及三维存储器"
"中芯集成电路制造(绍兴)有限公司"	"CN201922404140.6"	"2020.07.03"	"托盘、用于传送基片的机器人以及半导体工艺机台"
"中芯集成电路制造(绍兴)有限公司"	"CN201922404140.6"	"2020.07.03"	"托盘、用于传送基片的机器人以及半导体工艺机台"
"中芯集成电路制造(绍兴)有限公司"	"CN201922404140.6"	"2020.07.03"	"托盘、用于传送基片的机器人以及半导体工艺机台"
"中芯国际集成电路制造(天津)有限公司"	"CN201811553092.0"	"2020.06.26"	"一种NAND闪存器件及形成方法"
"中芯集成电路制造(绍兴)有限公司"	"CN202010096649.3"	"2020.06.12"	"沟槽型MOS器件及其制造方法"
"中芯集成电路制造(绍兴)有限公司"	"CN202010096649.3"	"2020.06.12"	"沟槽型MOS器件及其制造方法"
"中芯集成电路制造(绍兴)有限公司"	"CN202010096649.3"	"2020.06.12"	"沟槽型MOS器件及其制造方法"
"上海华虹宏力半导体制造有限公司"	"CN202010190046.X"	"2020.07.03"	"SONOS存储器件的制备方法及SONOS存储器件"
"芯恩(青岛)集成电路有限公司"	"CN201811454862.6"	"2020.06.09"	"掩膜版组件及掩膜版保护组件去除方法"
"长沙新材料产业研究院有限公司"	"CN201911377619.3"	"2020.06.16"	"一种石墨烯-纳米银材料及其制备方法"
"长江存储科技有限责任公司"	"CN202010194810.0"	"2020.06.26"	"三维存储器及其制备方法、电子设备"
"中芯国际集成电路制造(上海)有限公司"	"CN201811635977.5"	"2020.07.07"	"半导体结构及其形成方法"
"中芯国际集成电路制造(上海)有限公司"	"CN201811639998.4"	"2020.07.07"	"半导体结构及其形成方法"
"福建兆元光电有限公司"	"CN201922375142.7"	"2020.07.07"	"正极板及其燃料电池"
"上海华虹宏力半导体制造有限公司"	"CN202010156305.7"	"2020.06.16"	"电压调整器"
"福建省福联集成电路有限公司"	"CN201911196366.X"	"2020.06.19"	"一种蚀刻与甩干一体式机台以及甩干机构"
"上海华虹宏力半导体制造有限公司"	"CN202010363303.5"	"2020.07.03"	"超级结器件结构及其制造方法"
"中芯集成电路制造(绍兴)有限公司"	"CN202010147998.3"	"2020.06.05"	"晶圆检测方法"
"中芯集成电路制造(绍兴)有限公司"	"CN202010147998.3"	"2020.06.05"	"晶圆检测方法"
"中芯集成电路制造(绍兴)有限公司"	"CN202010147998.3"	"2020.06.05"	"晶圆检测方法"
"芯恩(青岛)集成电路有限公司"	"CN201811572532.7"	"2020.06.30"	"离子液体栅极结构及其制作方法"
"中芯国际集成电路制造(上海)有限公司"	"CN201811570286.1"	"2020.06.30"	"半导体器件及其形成方法"
"惠州蓝媒物联有限公司"	"CN201911412247.3"	"2020.06.05"	"一种物联网多协议融合网关"
"中芯集成电路制造(绍兴)有限公司"	"CN202010116908.4"	"2020.06.19"	"真空载台、半导体机台以及贴膜装置"
"中芯集成电路制造(绍兴)有限公司"	"CN202010116908.4"	"2020.06.19"	"真空载台、半导体机台以及贴膜装置"
"中芯集成电路制造(绍兴)有限公司"	"CN202010116908.4"	"2020.06.19"	"真空载台、半导体机台以及贴膜装置"
"中芯集成电路制造(绍兴)有限公司"	"CN202010237690.8"	"2020.06.05"	"MEMS装置及形成MEMS装置的方法"
"中芯集成电路制造(绍兴)有限公司"	"CN202010237690.8"	"2020.06.05"	"MEMS装置及形成MEMS装置的方法"
"中芯集成电路制造(绍兴)有限公司"	"CN202010237690.8"	"2020.06.05"	"MEMS装置及形成MEMS装置的方法"
"中芯国际集成电路制造(北京)有限公司"	"CN201811605465.4"	"2020.07.03"	"半导体结构及其形成方法"
"中芯国际集成电路制造(上海)有限公司"	"CN201811608284.7"	"2020.07.07"	"半导体结构及其形成方法"
"中芯国际集成电路制造(上海)有限公司"	"CN201811621152.8"	"2020.07.07"	"半导体结构及其形成方法"
"芯恩(青岛)集成电路有限公司"	"CN201811572489.4"	"2020.06.30"	"半导体湿式处理设备及离子液体栅极结构的制作方法"
"中芯国际集成电路制造(上海)有限公司"	"CN201811640014.4"	"2020.07.07"	"半导体结构及其形成方法"
"上海华虹宏力半导体制造有限公司"	"CN202010134133.3"	"2020.07.07"	"用于高压BCD平台互补金属氧化物半导体的制作方法"
"芯恩(青岛)集成电路有限公司"	"CN201922268225.6"	"2020.06.23"	"晶圆作业台"
"浙江航芯源集成电路科技有限公司"	"CN202010341044.6"	"2020.06.09"	"一种多通道高集成表面贴装式TR组件控制芯片"
"南京齐芯半导体有限公司"	"CN202010135632.4"	"2020.07.03"	"人工智能陪练系统与方法"
"上海华虹宏力半导体制造有限公司"	"CN202010134134.8"	"2020.06.23"	"容三位节点翻转的锁存器"
"中芯国际集成电路制造(上海)有限公司"	"CN201811587509.5"	"2020.06.30"	"晶体管结构及其形成方法"
"上海华虹宏力半导体制造有限公司"	"CN202010118207.4"	"2020.06.19"	"电荷转移型灵敏放大器"
"上海华虹宏力半导体制造有限公司"	"CN202010119720.5"	"2020.06.19"	"高线性射频功率放大器"
"长江存储科技有限责任公司"	"CN202010182391.9"	"2020.06.12"	"清洗刷及清洗方法"
"京源中科科技股份有限公司"	"CN201921318996.5"	"2020.06.30"	"一种物联网水表和智慧水务系统"
"中芯集成电路制造(绍兴)有限公司"	"CN202010116392.3"	"2020.06.19"	"声表面波谐振器及其形成方法"
"中芯集成电路制造(绍兴)有限公司"	"CN202010116392.3"	"2020.06.19"	"声表面波谐振器及其形成方法"
"中芯集成电路制造(绍兴)有限公司"	"CN202010116392.3"	"2020.06.19"	"声表面波谐振器及其形成方法"
"上海华虹宏力半导体制造有限公司"	"CN202010146284.0"	"2020.07.07"	"用于补偿SONOS存储器的灵敏放大器"
"中芯集成电路制造(绍兴)有限公司"	"CN202010116825.5"	"2020.06.19"	"MEMS麦克风器件的检测方法"
"中芯集成电路制造(绍兴)有限公司"	"CN202010116825.5"	"2020.06.19"	"MEMS麦克风器件的检测方法"
"中芯集成电路制造(绍兴)有限公司"	"CN202010116825.5"	"2020.06.19"	"MEMS麦克风器件的检测方法"
"中芯国际集成电路制造(上海)有限公司"	"CN201811608259.9"	"2020.07.07"	"具有图形的光罩的制造方法"
