"机构名称(中文)"	"机构ID"	"apply_numb"	"notice_date"
"上海贝岭股份有限公司"	"02600171"	"CN201610319217.8"	"2016.07.13"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201610086715.2"	"2016.07.20"
"老肯医疗科技股份有限公司"	"T000183229"	"CN201620025658.2"	"2016.07.06"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201630069797.0"	"2016.07.27"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201610101287.6"	"2016.07.13"
"环旭电子股份有限公司"	"T000056421"	"CN201410787304.7"	"2016.07.20"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201610146404.0"	"2016.07.13"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201610133118.0"	"2016.07.06"
"江苏通用科技股份有限公司"	"T000118393"	"CN201610248550.4"	"2016.07.27"
"珠海格力电器股份有限公司"	"01000651"	"CN201610052169.0"	"2016.07.06"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201610255333.8"	"2016.07.13"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201630069795.1"	"2016.07.27"
"珠海格力电器股份有限公司"	"01000651"	"CN201610318174.1"	"2016.07.27"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620147739.X"	"2016.07.27"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620131325.8"	"2016.07.27"
"湖南科瑞生物制药股份有限公司"	"T000223404"	"CN201610116019.1"	"2016.07.06"
"中兴通讯股份有限公司"	"01000063"	"CN201410796337.8"	"2016.07.13"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620110305.2"	"2016.07.13"
"环旭电子股份有限公司"	"T000056421"	"CN201410768345.1"	"2016.07.06"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620110202.6"	"2016.07.13"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201610330744.9"	"2016.07.20"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201610334965.3"	"2016.07.20"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201610074687.2"	"2016.07.06"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201610103987.9"	"2016.07.20"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201610089387.1"	"2016.07.13"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201610064210.6"	"2016.07.06"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620114481.3"	"2016.07.13"
"四川华体照明科技股份有限公司"	"T000242231"	"CN201610238501.2"	"2016.07.27"
"江苏通用科技股份有限公司"	"T000118393"	"CN201610248548.7"	"2016.07.06"
"江苏通用科技股份有限公司"	"T000118393"	"CN201610247302.8"	"2016.07.06"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201410750251.1"	"2016.07.06"
"广州赛意信息科技股份有限公司"	"T000223705"	"CN201620107131.4"	"2016.07.13"
"江苏通用科技股份有限公司"	"T000118393"	"CN201610248897.9"	"2016.07.13"
"苏州林华医疗器械股份有限公司"	"T000275939"	"CN201610278131.5"	"2016.07.27"
"珠海格力电器股份有限公司"	"01000651"	"CN201610373545.6"	"2016.07.27"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620147000.9"	"2016.07.27"
"珠海格力电器股份有限公司"	"01000651"	"CN201610375774.1"	"2016.07.27"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620095670.0"	"2016.07.13"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201610074847.3"	"2016.07.06"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201610227347.9"	"2016.07.06"
"中国工商银行股份有限公司"	"03132119"	"CN201610089870.X"	"2016.07.13"
"鲁西化工集团股份有限公司"	"01000830"	"CN201620067057.8"	"2016.07.06"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201610103916.9"	"2016.07.20"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620147031.4"	"2016.07.27"
"环旭电子股份有限公司"	"T000056421"	"CN201410788917.2"	"2016.07.13"
"珠海全志科技股份有限公司"	"T000061152"	"CN201610151078.2"	"2016.07.06"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201610127857.9"	"2016.07.13"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201610122365.0"	"2016.07.20"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201610268792.X"	"2016.07.13"
"上海新阳半导体材料股份有限公司"	"T000044687"	"CN201620042052.X"	"2016.07.13"
"上海新阳半导体材料股份有限公司"	"T000044687"	"CN201521140602.3"	"2016.07.13"
"方大炭素新材料科技股份有限公司"	"03130169"	"CN201610239022.2"	"2016.07.27"
"航天信息股份有限公司"	"03130421"	"CN201410850805.5"	"2016.07.27"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201610172814.2"	"2016.07.20"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201610119260.X"	"2016.07.27"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201610243256.4"	"2016.07.06"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201610069686.9"	"2016.07.06"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201610097712.9"	"2016.07.20"
"环旭电子股份有限公司"	"T000056421"	"CN201410852184.4"	"2016.07.27"
"福达合金材料股份有限公司"	"T000061207"	"CN201410754582.2"	"2016.07.06"
"四川长虹电器股份有限公司"	"02600839"	"CN201610075149.5"	"2016.07.06"
"鲁西化工集团股份有限公司"	"01000830"	"CN201610313016.7"	"2016.07.27"
"江苏通用科技股份有限公司"	"T000118393"	"CN201610245169.2"	"2016.07.27"
"珠海全志科技股份有限公司"	"T000061152"	"CN201410843841.9"	"2016.07.27"
"上海新阳半导体材料股份有限公司"	"T000044687"	"CN201521140775.5"	"2016.07.13"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201620148642.0"	"2016.09.21"
"深圳市富满电子集团股份有限公司"	"T000290622"	"CN201610471162.2"	"2016.09.28"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201620061827.8"	"2016.09.14"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201620144599.0"	"2016.09.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201630143159.9"	"2016.09.07"
"京东方科技集团股份有限公司"	"01002725"	"CN201610371848.4"	"2016.09.21"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620328754.4"	"2016.09.14"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201620113932.1"	"2016.09.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201630092219.9"	"2016.09.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620327685.5"	"2016.09.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620333184.8"	"2016.09.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620184105.1"	"2016.09.14"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201610355200.8"	"2016.09.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620213846.8"	"2016.09.28"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201620170231.1"	"2016.09.21"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620327834.8"	"2016.09.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620213770.9"	"2016.09.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201630067021.5"	"2016.09.14"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201620058386.6"	"2016.09.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620184882.6"	"2016.09.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201610527549.5"	"2016.09.28"
"厦门乾照光电股份有限公司"	"T000027781"	"CN201610426653.5"	"2016.09.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620228132.4"	"2016.09.14"
"环旭电子股份有限公司"	"T000056421"	"CN201610353315.3"	"2016.09.28"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201620276401.4"	"2016.09.14"
"京东方科技集团股份有限公司"	"01002725"	"CN201610363419.2"	"2016.09.21"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620340370.4"	"2016.09.14"
"京东方科技集团股份有限公司"	"01002725"	"CN201610374908.8"	"2016.09.28"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201630134848.3"	"2016.09.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201630124240.2"	"2016.09.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201630124241.7"	"2016.09.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201630092218.4"	"2016.09.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620327129.8"	"2016.09.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620189794.5"	"2016.09.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620212166.4"	"2016.09.14"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201620009282.6"	"2016.09.14"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201620179967.5"	"2016.09.21"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620333432.9"	"2016.09.14"
"杭州长川科技股份有限公司"	"T000279353"	"CN201620205417.6"	"2016.09.28"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620226611.2"	"2016.09.14"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201620317840.5"	"2016.09.28"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620328789.8"	"2016.09.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620329251.9"	"2016.09.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620327648.4"	"2016.09.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201630039711.X"	"2016.09.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620226058.2"	"2016.09.14"
"深圳市汇顶科技股份有限公司"	"T000148045"	"CN201480074928.2"	"2016.09.28"
"珠海格力电器股份有限公司"	"01000651"	"CN201610311639.0"	"2016.09.28"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620135099.0"	"2016.09.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620225816.9"	"2016.09.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620226096.8"	"2016.09.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620226107.2"	"2016.09.14"
"美的集团股份有限公司"	"00084444"	"CN201610260055.5"	"2016.09.28"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620190910.5"	"2016.09.14"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201610423560.7"	"2016.09.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620371826.3"	"2016.09.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201630092220.1"	"2016.09.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201630046060.7"	"2016.09.14"
"京东方科技集团股份有限公司"	"01002725"	"CN201610542697.4"	"2016.09.07"
"深圳市金溢科技股份有限公司"	"T000239678"	"CN201610503760.3"	"2016.09.28"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201630067020.0"	"2016.09.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620135098.6"	"2016.09.07"
"方大炭素新材料科技股份有限公司"	"03130169"	"CN201610238996.9"	"2016.09.07"
"江苏通用科技股份有限公司"	"T000118393"	"CN201610245183.2"	"2016.09.21"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620329234.5"	"2016.09.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620227567.7"	"2016.09.14"
"九阳股份有限公司"	"03134738"	"CN201521138482.3"	"2016.09.14"
"中国石油化工股份有限公司"	"03130019"	"CN201610417136.1"	"2016.09.28"
"江苏联瑞新材料股份有限公司"	"T000184926"	"CN201610604327.9"	"2016.12.21"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201610573065.4"	"2016.12.07"
"深圳丹邦科技股份有限公司"	"T000048615"	"CN201610701057.3"	"2016.12.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201610703051.X"	"2016.12.21"
"江苏通用科技股份有限公司"	"T000118393"	"CN201620335676.0"	"2016.12.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201610703845.6"	"2016.12.21"
"江苏通用科技股份有限公司"	"T000118393"	"CN201620336611.8"	"2016.12.07"
"昆山科森科技股份有限公司"	"T000179192"	"CN201620778949.9"	"2016.12.28"
"京东方科技集团股份有限公司"	"01002725"	"CN201610629515.7"	"2016.12.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201610780349.0"	"2016.12.21"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620628981.9"	"2016.12.14"
"湖北久之洋红外系统股份有限公司"	"T000148707"	"CN201620789093.5"	"2016.12.21"
"山东美迪宇能医疗科技股份有限公司"	"T000712573"	"CN201610651231.8"	"2016.12.28"
"江阴万事兴医疗器械股份有限公司"	"T000183552"	"CN201610666814.8"	"2016.12.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620661969.8"	"2016.12.07"
"浙江天松医疗器械股份有限公司"	"T000123022"	"CN201630164495.1"	"2016.12.21"
"四川长虹电器股份有限公司"	"02600839"	"CN201610809783.7"	"2016.12.21"
"无锡佳健医疗器械股份有限公司"	"T000274881"	"CN201610771051.3"	"2016.12.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620486136.2"	"2016.12.07"
"四川长虹电器股份有限公司"	"02600839"	"CN201610863819.X"	"2016.12.21"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620642029.4"	"2016.12.21"
"西部超导材料科技股份有限公司"	"T000027183"	"CN201610709144.3"	"2016.12.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620673462.4"	"2016.12.14"
"浙江天松医疗器械股份有限公司"	"T000123022"	"CN201630164497.0"	"2016.12.21"
"安徽皖仪科技股份有限公司"	"T002452968"	"CN201610527747.1"	"2016.12.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620641357.2"	"2016.12.21"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201510226992.4"	"2016.12.07"
"浙江东尼电子股份有限公司"	"T000293905"	"CN201620744450.6"	"2016.12.14"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201620259998.1"	"2016.12.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201610742451.1"	"2016.12.14"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201630159697.7"	"2016.12.07"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201620035479.7"	"2016.12.07"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201610628619.6"	"2016.12.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201630171688.X"	"2016.12.21"
"江苏传艺科技股份有限公司"	"T000271161"	"CN201620505916.7"	"2016.12.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620791070.8"	"2016.12.28"
"新天科技股份有限公司"	"T000048610"	"CN201630413418.5"	"2016.12.28"
"北京华力创通科技股份有限公司"	"T000026195"	"CN201620408148.3"	"2016.12.21"
"江苏正丹化学工业股份有限公司"	"T000279352"	"CN201610593944.3"	"2016.12.07"
"长飞光纤光缆股份有限公司"	"T000161964"	"CN201610583532.1"	"2016.12.07"
"京东方科技集团股份有限公司"	"01002725"	"CN201620818595.6"	"2016.12.28"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201610709146.2"	"2016.12.07"
"浪潮电子信息产业股份有限公司"	"01000977"	"CN201610530823.4"	"2016.12.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620518778.6"	"2016.12.07"
"浙江奥康鞋业股份有限公司"	"T000054203"	"CN201620740908.0"	"2016.12.14"
"苏州德品医疗科技股份有限公司"	"T000275214"	"CN201610765100.2"	"2016.12.14"
"河南豫辰药业股份有限公司"	"T000838361"	"CN201620414064.0"	"2016.12.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620674391.X"	"2016.12.14"
"哈尔滨三联药业股份有限公司"	"T000220580"	"CN201610548134.6"	"2016.12.07"
"鲁西化工集团股份有限公司"	"01000830"	"CN201620602280.8"	"2016.12.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201610777705.3"	"2016.12.14"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620460414.7"	"2016.12.07"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201610605602.9"	"2016.12.21"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620673456.9"	"2016.12.14"
"新天科技股份有限公司"	"T000048610"	"CN201630344358.6"	"2016.12.28"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620790779.6"	"2016.12.21"
"珠海全志科技股份有限公司"	"T000061152"	"CN201610811373.6"	"2016.12.21"
"深圳市共进电子股份有限公司"	"T000061496"	"CN201610884099.5"	"2016.12.07"
"歌尔股份有限公司"	"03134729"	"CN201610590663.2"	"2016.12.07"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620662543.4"	"2016.12.07"
"深圳市理邦精密仪器股份有限公司"	"T000040203"	"CN201630222082.4"	"2016.12.21"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620493567.1"	"2016.12.21"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620674393.9"	"2017.01.11"
"四川长虹电器股份有限公司"	"02600839"	"CN201611014790.4"	"2017.02.22"
"老肯医疗科技股份有限公司"	"T000183229"	"CN201630356467.X"	"2017.02.08"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201620849412.7"	"2017.01.11"
"上海三友医疗器械股份有限公司"	"T001883465"	"CN201620639332.9"	"2017.02.08"
"北京君正集成电路股份有限公司"	"T000032799"	"CN201510259362.7"	"2017.01.04"
"山东新华医疗器械股份有限公司"	"03130186"	"CN201630391745.5"	"2017.02.22"
